SetID,Job Code,Eff Date,Sal End Date,Salary SetID,Sal Plan,Grade,Step,Biweekly High Rate,Biweekly Low Rate,Union Code,Extended Step,Pay Type
COMMN,2577,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06575,1,2258.00,2745.00,790,0,B
COMMN,2578,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06975,1,2745.00,3337.00,790,0,B
COMMN,2579,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07170,1,3018.00,3668.00,790,0,B
COMMN,2582,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,2582F,1,6936.00,9070.00,164,0,B
COMMN,2583,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05405,1,1282.00,1554.00,250,0,B
COMMN,2585,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05785,1,1539.00,1867.00,790,0,B
COMMN,2586,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06015,1,1719.00,2089.00,790,0,B
COMMN,2587,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06200,1,1881.00,2287.00,790,0,B
COMMN,2588,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06520,1,2199.00,2672.00,790,0,B
COMMN,2589,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06670,1,2365.00,2874.00,21,0,B
COMMN,2591,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06900,1,2647.00,3217.00,21,0,B
COMMN,2593,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,2593F,1,2960.00,3597.00,21,6,B
COMMN,2594,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06870,1,2607.00,3169.00,21,0,B
COMMN,2595,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,2595F,1,2726.00,3313.00,21,6,B
COMMN,2596,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07250,1,3138.00,3815.00,351,0,B
COMMN,2598,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,2598F,1,7148.00,10059.00,164,0,B
COMMN,2604,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05550,1,1375.00,1666.00,250,0,B
COMMN,2606,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05650,1,1443.00,1748.00,250,0,B
COMMN,2608,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05710,1,1484.00,1800.00,790,0,B
COMMN,2618,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06080,1,1773.00,2156.00,790,0,B
COMMN,2619,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06280,1,1955.00,2377.00,790,0,B
COMMN,2620,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,2620F,1,2449.00,2977.00,351,6,B
COMMN,2622,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05950,1,1666.00,2023.00,250,0,B
COMMN,2624,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06680,1,2377.00,2890.00,790,0,B
COMMN,2626,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06870,1,2607.00,3169.00,790,0,B
COMMN,2650,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05700,1,1477.00,1791.00,250,0,B
COMMN,2652,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06280,1,1955.00,2377.00,250,0,B
COMMN,2654,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06150,1,1835.00,2230.00,250,0,B
COMMN,2656,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06400,1,2074.00,2521.00,790,0,B
COMMN,2706,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05580,1,1394.00,1690.00,250,0,B
COMMN,2708,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05845,1,1584.00,1923.00,790,0,B
COMMN,2716,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06040,1,1740.00,2115.00,790,0,B
COMMN,2718,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06240,1,1918.00,2332.00,790,0,B
COMMN,2719,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06405,1,2079.00,2527.00,790,0,B
COMMN,2720,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06440,1,2115.00,2571.00,790,0,B
COMMN,2736,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05845,1,1584.00,1923.00,250,0,B
COMMN,2738,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06040,1,1740.00,2115.00,250,0,B
COMMN,2740,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06240,1,1918.00,2332.00,790,0,B
COMMN,2770,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05785,1,1539.00,1867.00,250,0,B
COMMN,2772,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05735,1,1503.00,1823.00,250,0,B
COMMN,2782,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06030,1,1731.00,2104.00,1,0,B
COMMN,2785,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,2785F,1,2188.00,2660.00,351,6,B
COMMN,2786,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06860,1,2596.00,3155.00,351,0,B
COMMN,2802,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06660,1,2354.00,2862.00,21,0,B
COMMN,2803,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07160,1,3005.00,3653.00,21,0,B
COMMN,2804,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07360,1,3313.00,4028.00,351,0,B
COMMN,2806,2009-07-01T00:00:00,2010-03-19T00:00:00,COMMN,SFM,06460,1,2135.00,2596.00,251,0,B
COMMN,2808,2009-07-01T00:00:00,2010-03-19T00:00:00,COMMN,SFM,06610,1,2297.00,2793.00,251,0,B
COMMN,2810,2009-07-01T00:00:00,2010-03-19T00:00:00,COMMN,SFM,06900,1,2647.00,3217.00,251,0,B
COMMN,2818,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06830,1,2557.00,3108.00,790,0,B
COMMN,2819,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06670,1,2365.00,2874.00,21,0,B
COMMN,2820,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07130,1,2960.00,3597.00,790,0,B
COMMN,2822,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06970,1,2737.00,3327.00,21,0,B
COMMN,2825,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07120,1,2946.00,3581.00,21,0,B
COMMN,2830,2009-07-01T00:00:00,2009-12-25T00:00:00,COMMN,SFM,2830F,1,3645.00,4788.00,791,0,B
COMMN,2846,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06970,1,2737.00,3327.00,21,0,B
COMMN,2894,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,08470,1,5690.00,6916.00,351,0,B
COMMN,2903,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06200,1,1881.00,2287.00,535,0,B
COMMN,2904,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06145,1,1831.00,2226.00,535,0,B
COMMN,2905,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06480,1,2156.00,2621.00,535,0,B
COMMN,2907,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06690,1,2388.00,2902.00,535,0,B
COMMN,2908,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06480,1,2156.00,2621.00,535,0,B
COMMN,2909,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06890,1,2632.00,3199.00,535,0,B
COMMN,2910,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06260,1,1936.00,2354.00,535,0,B
COMMN,2912,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06540,1,2221.00,2700.00,535,0,B
COMMN,2913,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06690,1,2388.00,2902.00,535,0,B
COMMN,2914,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06780,1,2496.00,3035.00,535,0,B
COMMN,2915,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06990,1,2764.00,3359.00,535,0,B
COMMN,2916,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06690,1,2388.00,2902.00,535,0,B
COMMN,2917,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07110,1,2933.00,3566.00,535,0,B
COMMN,2920,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06870,1,2607.00,3169.00,790,0,B
COMMN,2922,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06960,1,2726.00,3313.00,790,0,B
COMMN,2924,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07185,1,3041.00,3696.00,21,0,B
COMMN,2930,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06870,1,2607.00,3169.00,790,0,B
COMMN,2931,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06870,1,2607.00,3169.00,790,0,B
COMMN,2932,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06960,1,2726.00,3313.00,790,0,B
COMMN,2933,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07080,1,2890.00,3513.00,790,0,B
COMMN,2935,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06960,1,2726.00,3313.00,790,0,B
COMMN,2940,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,2940F,1,2607.00,3327.00,535,0,B
COMMN,2944,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,2944F,1,2933.00,3744.00,535,0,B
COMMN,2947,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07130,1,2960.00,3597.00,351,0,B
COMMN,2948,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07350,1,3295.00,4006.00,535,0,B
COMMN,2966,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06940,1,2700.00,3282.00,1,0,B
COMMN,2967,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07110,1,2933.00,3566.00,1,0,B
COMMN,2975,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06570,1,2252.00,2737.00,790,0,B
COMMN,2978,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07635,1,3788.00,4604.00,21,0,B
COMMN,2982,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07060,1,2862.00,3479.00,21,0,B
COMMN,2986,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,08030,1,4591.00,5581.00,351,0,B
COMMN,2991,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07220,1,3093.00,3760.00,790,0,B
COMMN,2992,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07080,1,2890.00,3513.00,21,0,B
COMMN,2994,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05835,1,1577.00,1914.00,535,0,B
COMMN,2996,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06820,1,2545.00,3093.00,790,0,B
COMMN,2998,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06855,1,2589.00,3147.00,790,0,B
COMMN,3202,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05030,1,1073.00,1298.00,790,0,B
COMMN,3204,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05835,1,1577.00,1914.00,790,0,B
COMMN,3210,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05780,1,1535.00,1862.00,790,0,H
COMMN,3214,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06390,1,2063.00,2507.00,790,0,B
COMMN,3232,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06030,1,1731.00,2104.00,790,0,B
COMMN,3233,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,3233F,1,2033.00,2472.00,351,6,B
COMMN,3234,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06565,1,2247.00,2732.00,2,0,B
COMMN,3238,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05960,1,1674.00,2033.00,1,0,B
COMMN,3246,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06150,1,1835.00,2230.00,1,0,B
COMMN,3256,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06100,1,1791.00,2178.00,790,0,B
COMMN,3260,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06010,1,1714.00,2084.00,790,0,B
COMMN,3262,2009-07-01T00:00:00,2010-03-19T00:00:00,COMMN,SFM,06620,1,2309.00,2806.00,251,0,B
COMMN,3264,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,04590,1,870.00,1052.00,790,0,B
COMMN,3280,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05885,1,1615.00,1960.00,790,0,B
COMMN,3284,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06010,1,1714.00,2084.00,790,0,B
COMMN,3285,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06660,1,2354.00,2862.00,790,0,B
COMMN,3287,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06700,1,2401.00,2918.00,790,0,B
COMMN,3289,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06720,1,2424.00,2946.00,790,0,B
COMMN,3291,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07010,1,2793.00,3396.00,790,0,B
COMMN,3292,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07340,1,3282.00,3989.00,790,0,B
COMMN,3302,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05510,1,1349.00,1634.00,790,0,B
COMMN,3310,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05830,1,1573.00,1909.00,790,0,B
COMMN,3320,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06295,1,1970.00,2395.00,856,0,B
COMMN,3321,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06495,1,2172.00,2640.00,350,0,B
COMMN,3322,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06630,1,2319.00,2819.00,790,0,B
COMMN,3342,2009-07-01T00:00:00,2010-03-19T00:00:00,COMMN,SFM,07270,1,3169.00,3851.00,251,0,B
COMMN,3370,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,3370F,1,1658.00,2115.00,856,0,B
COMMN,3371,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06160,1,1844.00,2242.00,790,0,B
COMMN,3372,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,3372F,1,1835.00,2342.00,856,0,B
COMMN,3373,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06210,1,1890.00,2297.00,790,0,B
COMMN,3374,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,3374F,1,2242.00,2726.00,21,6,B
COMMN,3375,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05690,1,1470.00,1782.00,250,0,B
COMMN,3376,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06040,1,1740.00,2115.00,790,0,B
COMMN,3378,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06090,1,1782.00,2166.00,790,0,B
COMMN,3402,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06265,1,1941.00,2360.00,261,0,B
COMMN,3406,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06070,1,1765.00,2145.00,790,0,B
COMMN,3417,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06265,1,1941.00,2360.00,261,0,B
COMMN,3419,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06565,1,2247.00,2732.00,261,0,B
COMMN,3422,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06665,5,2360.00,2868.00,261,0,B
COMMN,3424,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06665,1,2360.00,2868.00,261,0,B
COMMN,3426,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07060,1,2862.00,3479.00,351,0,B
COMMN,3428,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06565,1,2247.00,2732.00,261,0,B
COMMN,3430,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06865,5,2602.00,3162.00,261,0,B
COMMN,3432,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07150,1,2989.00,3633.00,261,0,B
COMMN,3434,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,3434F,5,2140.00,2933.00,261,0,B
COMMN,3435,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06465,1,2140.00,2602.00,261,0,B
COMMN,3436,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06935,5,2693.00,3273.00,261,0,B
COMMN,3438,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06840,1,2571.00,3126.00,1,0,B
COMMN,3450,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06205,1,1886.00,2292.00,790,0,B
COMMN,3464,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06975,1,2745.00,3337.00,351,0,B
COMMN,3466,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07370,1,3327.00,4044.00,351,0,B
COMMN,3480,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06350,1,2023.00,2459.00,790,0,B
COMMN,3486,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07160,1,3005.00,3653.00,351,0,B
COMMN,3488,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07420,1,3410.00,4145.00,351,0,B
COMMN,3502,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05890,1,1618.00,1965.00,790,0,B
COMMN,3518,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06680,1,2377.00,2890.00,790,0,B
COMMN,3520,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05890,1,1618.00,1965.00,790,0,B
COMMN,3522,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06070,1,1765.00,2145.00,790,0,B
COMMN,3524,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06430,1,2104.00,2557.00,790,0,B
COMMN,3525,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06625,1,2314.00,2813.00,790,0,B
COMMN,3540,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05460,1,1316.00,1596.00,790,0,B
COMMN,3541,2009-07-01T00:00:00,2010-03-19T00:00:00,COMMN,SFM,06190,1,1871.00,2274.00,251,0,B
COMMN,3542,2009-07-01T00:00:00,2010-03-19T00:00:00,COMMN,SFM,06600,1,2287.00,2779.00,251,0,B
COMMN,3544,2009-07-01T00:00:00,2010-03-19T00:00:00,COMMN,SFM,06710,1,2412.00,2933.00,251,0,B
COMMN,3546,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07100,1,2918.00,3547.00,790,0,B
COMMN,3548,2009-07-01T00:00:00,2010-03-19T00:00:00,COMMN,SFM,06620,1,2309.00,2806.00,251,0,B
COMMN,3549,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06310,1,1985.00,2412.00,790,0,B
COMMN,3550,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06650,1,2342.00,2847.00,790,0,B
COMMN,3554,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05940,1,1658.00,2014.00,790,0,B
COMMN,3556,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06250,1,1927.00,2342.00,790,0,B
COMMN,3558,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06630,1,2319.00,2819.00,790,0,B
COMMN,3602,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05605,1,1411.00,1710.00,790,0,B
COMMN,3610,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06025,1,1727.00,2099.00,790,0,B
COMMN,3616,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06360,1,2033.00,2472.00,790,0,B
COMMN,3618,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06530,1,2209.00,2685.00,790,0,B
COMMN,3630,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06670,1,2365.00,2874.00,790,0,B
COMMN,3632,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06880,1,2621.00,3187.00,790,0,B
COMMN,3633,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06880,1,2621.00,3187.00,790,0,B
COMMN,3634,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07080,1,2890.00,3513.00,790,0,B
COMMN,3636,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07630,1,3777.00,4591.00,351,0,B
COMMN,3650,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06410,1,2084.00,2533.00,1,0,B
COMMN,4119,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06640,1,2332.00,2835.00,790,0,B
COMMN,4140,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07205,1,3072.00,3734.00,21,0,B
COMMN,4142,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07505,1,3557.00,4323.00,21,0,B
COMMN,4143,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,4143F,1,4117.00,5005.00,21,6,B
COMMN,4202,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05900,1,1626.00,1975.00,790,0,B
COMMN,4203,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06095,1,1787.00,2172.00,790,0,B
COMMN,4220,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06810,1,2533.00,3080.00,21,0,B
COMMN,4222,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07110,1,2933.00,3566.00,21,0,B
COMMN,4224,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,4224F,1,3396.00,4128.00,21,6,B
COMMN,4230,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06760,1,2472.00,3005.00,21,0,B
COMMN,4231,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06910,1,2660.00,3234.00,21,0,B
COMMN,4256,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07350,1,3295.00,4006.00,351,0,B
COMMN,4260,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06230,1,1909.00,2319.00,21,0,B
COMMN,4261,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06810,1,2533.00,3080.00,21,0,B
COMMN,4265,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07110,1,2933.00,3566.00,21,0,B
COMMN,4267,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,4267F,1,3396.00,4128.00,21,6,B
COMMN,4269,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07550,1,3633.00,4416.00,351,0,B
COMMN,4290,2009-07-01T00:00:00,2009-09-04T00:00:00,COMMN,SFM,4290F,1,6416.58,6416.58,556,0,B
COMMN,4306,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06275,1,1951.00,2371.00,790,0,B
COMMN,4308,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06425,1,2099.00,2551.00,790,0,B
COMMN,4310,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,4310F,1,2533.00,3080.00,351,6,B
COMMN,4311,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07270,1,3169.00,3851.00,351,0,B
COMMN,4320,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05835,1,1577.00,1914.00,790,0,B
COMMN,4321,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,05975,1,1686.00,2048.00,790,0,B
COMMN,4322,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06210,1,1890.00,2297.00,790,0,B
COMMN,4331,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07225,1,3101.00,3769.00,790,0,B
COMMN,4333,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07960,1,4440.00,5397.00,351,0,B
COMMN,4334,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06800,1,2521.00,3064.00,790,0,B
COMMN,4335,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06890,1,2632.00,3199.00,790,0,B
COMMN,4337,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07010,1,2793.00,3396.00,790,0,B
COMMN,4340,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07130,1,2960.00,3597.00,790,0,B
COMMN,4349,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07170,1,3018.00,3668.00,351,0,B
COMMN,4366,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,06575,1,2258.00,2745.00,790,0,B
COMMN,4377,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07480,1,3513.00,4270.00,351,0,B
COMMN,4390,2009-07-01T00:00:00,2009-09-04T00:00:00,COMMN,SFM,4390F,1,6253.96,6253.96,556,0,B
COMMN,5102,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07760,1,4028.00,4895.00,351,0,B
COMMN,5103,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07960,1,4440.00,5397.00,351,0,B
COMMN,5105,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07735,1,3978.00,4835.00,351,0,B
COMMN,5116,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,08520,1,5833.00,7090.00,351,0,B
COMMN,5120,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,07460,1,3479.00,4229.00,21,0,B
COMMN,5125,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,08240,1,5090.00,6187.00,351,0,B
COMMN,5130,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,5130F,1,4006.00,4869.00,21,6,B
COMMN,5133,2009-07-01T00:00:00,2010-06-30T00:00:00,COMMN,SFM,08000,1,4527.00,5503.00,351,0,B
